Entry_ID,Date Announced,State code,Num Cases,Current Status
406896,04/12/2020,TN,31,1
406897,04/12/2020,TN,60,1
406898,04/12/2020,TN,21,1
406899,04/12/2020,TN,34,1
406900,04/12/2020,TN,21,1
406901,04/12/2020,TN,16,1
406902,04/12/2020,TN,78,2
406903,04/12/2020,TN,2,2
406904,04/12/2020,TN,452,2
406905,04/12/2020,TN,111,2
406906,04/12/2020,TN,18,2
406907,04/12/2020,TN,10,2
406908,04/12/2020,TN,25,2
406909,04/12/2020,TN,45,2
406910,04/12/2020,TN,1,2
406911,04/12/2020,TN,47,2
406912,04/12/2020,TN,19,2
406913,04/12/2020,TN,35,2
406914,04/12/2020,TN,18,2
406915,04/12/2020,TN,26,2
406916,04/12/2020,TN,18,2
406917,04/12/2020,TN,29,2
406918,04/12/2020,TN,25,2
406919,04/12/2020,TN,14,2
406920,04/12/2020,TN,4,2
406921,04/12/2020,TN,11,2
406922,04/12/2020,TN,82,2
406923,04/12/2020,TN,14,2
406924,04/12/2020,TN,11,2
406925,04/12/2020,TN,29,2
406926,04/12/2020,TN,10,2
406927,04/12/2020,TN,9,2
406928,04/12/2020,TN,65,2
406929,04/12/2020,TN,28,2
406930,04/12/2020,TN,33,2
406931,04/12/2020,TN,5,2
406932,04/12/2020,TN,17,2
406933,04/12/2020,TN,55,2
406934,04/12/2020,TN,23,2
406935,04/12/2020,TN,14,2
406936,04/12/2020,TN,20,2
406937,04/12/2020,TN,22,2
406938,04/12/2020,TN,1,2
406939,04/12/2020,TN,2,3
406940,04/12/2020,TN,4,3
406941,04/12/2020,TN,1,3
406942,04/12/2020,TN,2,3
406943,04/12/2020,TN,2,3
406944,04/12/2020,TN,2,3
406945,04/12/2020,TN,1,3
406946,04/12/2020,TN,1,3
406947,04/12/2020,WB,20,1
406948,04/12/2020,WB,57,1
406949,04/12/2020,WB,134,1
406950,04/12/2020,WB,27,1
406951,04/12/2020,WB,144,1
406952,04/12/2020,WB,43,1
406953,04/12/2020,WB,13,1
406954,04/12/2020,WB,44,1
406955,04/12/2020,WB,50,1
406956,04/12/2020,WB,133,1
406957,04/12/2020,WB,67,1
406958,04/12/2020,WB,28,1
406959,04/12/2020,WB,55,1
406960,04/12/2020,WB,18,1
406961,04/12/2020,WB,70,1
406962,04/12/2020,WB,95,1
406963,04/12/2020,WB,81,1
406964,04/12/2020,WB,98,1
406965,04/12/2020,WB,140,1
406966,04/12/2020,WB,185,1
406967,04/12/2020,WB,694,1
406968,04/12/2020,WB,216,1
406969,04/12/2020,WB,794,1
406970,04/12/2020,WB,27,2
406971,04/12/2020,WB,37,2
406972,04/12/2020,WB,99,2
406973,04/12/2020,WB,12,2
406974,04/12/2020,WB,92,2
406975,04/12/2020,WB,18,2
406976,04/12/2020,WB,23,2
406977,04/12/2020,WB,49,2
406978,04/12/2020,WB,40,2
406979,04/12/2020,WB,167,2
406980,04/12/2020,WB,57,2
406981,04/12/2020,WB,18,2
406982,04/12/2020,WB,72,2
406983,04/12/2020,WB,23,2
406984,04/12/2020,WB,37,2
406985,04/12/2020,WB,65,2
406986,04/12/2020,WB,72,2
406987,04/12/2020,WB,57,2
406988,04/12/2020,WB,184,2
406989,04/12/2020,WB,151,2
406990,04/12/2020,WB,850,2
406991,04/12/2020,WB,204,2
406992,04/12/2020,WB,861,2
406993,04/12/2020,WB,3,3
406994,04/12/2020,WB,1,3
406995,04/12/2020,WB,1,3
406996,04/12/2020,WB,1,3
406997,04/12/2020,WB,3,3
406998,04/12/2020,WB,2,3
406999,04/12/2020,WB,2,3
407000,04/12/2020,WB,1,3
407001,04/12/2020,WB,3,3
407002,04/12/2020,WB,17,3
407003,04/12/2020,WB,7,3
407004,04/12/2020,WB,11,3
407005,04/12/2020,MH,813,1
407006,04/12/2020,MH,638,1
407007,04/12/2020,MH,84,1
407008,04/12/2020,MH,137,1
407009,04/12/2020,MH,15,1
407010,04/12/2020,MH,25,1
407011,04/12/2020,MH,803,1
407012,04/12/2020,MH,128,1
407013,04/12/2020,MH,45,1
407014,04/12/2020,MH,11,1
407015,04/12/2020,MH,131,1
407016,04/12/2020,MH,487,1
407017,04/12/2020,MH,225,1
407018,04/12/2020,MH,44,1
407019,04/12/2020,MH,12,1
407020,04/12/2020,MH,27,1
407021,04/12/2020,MH,101,1
407022,04/12/2020,MH,83,1
407023,04/12/2020,MH,44,1
407024,04/12/2020,MH,42,1
407025,04/12/2020,MH,20,1
407026,04/12/2020,MH,9,1
407027,04/12/2020,MH,43,1
407028,04/12/2020,MH,23,1
407029,04/12/2020,MH,69,1
407030,04/12/2020,MH,34,1
407031,04/12/2020,MH,13,1
407032,04/12/2020,MH,21,1
407033,04/12/2020,MH,70,1
407034,04/12/2020,MH,570,1
407035,04/12/2020,MH,63,1
407036,04/12/2020,MH,101,1
407037,04/12/2020,MH,81,1
407038,04/12/2020,MH,164,1
407039,04/12/2020,MH,37,1
407040,04/12/2020,MH,16,1
407041,04/12/2020,MH,1119,2
407042,04/12/2020,MH,780,2
407043,04/12/2020,MH,77,2
407044,04/12/2020,MH,766,2
407045,04/12/2020,MH,54,2
407046,04/12/2020,MH,13,2
407047,04/12/2020,MH,1066,2
407048,04/12/2020,MH,179,2
407049,04/12/2020,MH,63,2
407050,04/12/2020,MH,322,2
407051,04/12/2020,MH,111,2
407052,04/12/2020,MH,116,2
407053,04/12/2020,MH,43,2
407054,04/12/2020,MH,13,2
407055,04/12/2020,MH,139,2
407056,04/12/2020,MH,50,2
407057,04/12/2020,MH,95,2
407058,04/12/2020,MH,81,2
407059,04/12/2020,MH,16,2
407060,04/12/2020,MH,62,2
407061,04/12/2020,MH,545,2
407062,04/12/2020,MH,107,2
407063,04/12/2020,MH,50,2
407064,04/12/2020,MH,5,2
407065,04/12/2020,MH,85,2
407066,04/12/2020,MH,31,2
407067,04/12/2020,MH,358,2
407068,04/12/2020,MH,106,2
407069,04/12/2020,MH,34,2
407070,04/12/2020,MH,53,2
407071,04/12/2020,MH,190,2
407072,04/12/2020,MH,47,2
407073,04/12/2020,MH,14,3
407074,04/12/2020,MH,8,3
407075,04/12/2020,MH,1,3
407076,04/12/2020,MH,1,3
407077,04/12/2020,MH,25,3
407078,04/12/2020,MH,4,3
407079,04/12/2020,MH,8,3
407080,04/12/2020,MH,3,3
407081,04/12/2020,MH,3,3
407082,04/12/2020,MH,16,3
407083,04/12/2020,MH,5,3
407084,04/12/2020,MH,3,3
407085,04/12/2020,MH,2,3
407086,04/12/2020,MH,2,3
407087,04/12/2020,MH,1,3
407088,04/12/2020,MH,8,3
407089,04/12/2020,MH,1,3
407090,04/12/2020,MH,1,3
407091,04/12/2020,MH,1,3
407092,04/12/2020,MH,1,3
407093,04/12/2020,MH,9,3
407094,04/12/2020,MH,4,3
407095,04/12/2020,MH,3,3
407096,04/12/2020,MH,3,3
407097,04/12/2020,MH,2,Migrated_Other
407098,04/12/2020,JH,25,1
407099,04/12/2020,JH,3,1
407100,04/12/2020,JH,24,1
407101,04/12/2020,JH,2,1
407102,04/12/2020,JH,19,1
407103,04/12/2020,JH,1,1
407104,04/12/2020,JH,1,1
407105,04/12/2020,JH,1,1
407106,04/12/2020,JH,4,1
407107,04/12/2020,JH,5,1
407108,04/12/2020,JH,2,1
407109,04/12/2020,JH,7,1
407110,04/12/2020,JH,4,1
407111,04/12/2020,JH,1,1
407112,04/12/2020,JH,1,1
407113,04/12/2020,JH,5,1
407114,04/12/2020,JH,94,1
407115,04/12/2020,JH,1,1
407116,04/12/2020,JH,8,1
407117,04/12/2020,JH,28,2
407118,04/12/2020,JH,10,2
407119,04/12/2020,JH,3,2
407120,04/12/2020,JH,17,2
407121,04/12/2020,JH,5,2
407122,04/12/2020,JH,3,2
407123,04/12/2020,JH,21,2
407124,04/12/2020,JH,6,2
407125,04/12/2020,JH,10,2
407126,04/12/2020,JH,2,2
407127,04/12/2020,JH,7,2
407128,04/12/2020,JH,3,2
407129,04/12/2020,JH,5,2
407130,04/12/2020,JH,70,2
407131,04/12/2020,JH,2,2
407132,04/12/2020,JH,6,2
407133,04/12/2020,JH,6,2
407134,04/12/2020,JH,1,3
407135,04/12/2020,JH,11,1
407136,04/12/2020,JH,2,2
407137,04/12/2020,KA,3,1
407138,04/12/2020,KA,13,1
407139,04/12/2020,KA,17,1
407140,04/12/2020,KA,19,1
407141,04/12/2020,KA,620,1
407142,04/12/2020,KA,3,1
407143,04/12/2020,KA,24,1
407144,04/12/2020,KA,20,1
407145,04/12/2020,KA,20,1
407146,04/12/2020,KA,14,1
407147,04/12/2020,KA,42,1
407148,04/12/2020,KA,12,1
407149,04/12/2020,KA,32,1
407150,04/12/2020,KA,5,1
407151,04/12/2020,KA,49,1
407152,04/12/2020,KA,8,1
407153,04/12/2020,KA,19,1
407154,04/12/2020,KA,18,1
407155,04/12/2020,KA,25,1
407156,04/12/2020,KA,6,1
407157,04/12/2020,KA,53,1
407158,04/12/2020,KA,74,1
407159,04/12/2020,KA,14,1
407160,04/12/2020,KA,4,1
407161,04/12/2020,KA,19,1
407162,04/12/2020,KA,73,1
407163,04/12/2020,KA,14,1
407164,04/12/2020,KA,13,1
407165,04/12/2020,KA,12,1
407166,04/12/2020,KA,2,1
407167,04/12/2020,KA,23,2
407168,04/12/2020,KA,26,2
407169,04/12/2020,KA,24,2
407170,04/12/2020,KA,32,2
407171,04/12/2020,KA,282,2
407172,04/12/2020,KA,5,2
407173,04/12/2020,KA,7,2
407174,04/12/2020,KA,15,2
407175,04/12/2020,KA,3,2
407176,04/12/2020,KA,22,2
407177,04/12/2020,KA,20,2
407178,04/12/2020,KA,18,2
407179,04/12/2020,KA,19,2
407180,04/12/2020,KA,8,2
407181,04/12/2020,KA,36,2
407182,04/12/2020,KA,36,2
407183,04/12/2020,KA,42,2
407184,04/12/2020,KA,9,2
407185,04/12/2020,KA,26,2
407186,04/12/2020,KA,4,2
407187,04/12/2020,KA,32,2
407188,04/12/2020,KA,23,2
407189,04/12/2020,KA,32,2
407190,04/12/2020,KA,11,2
407191,04/12/2020,KA,21,2
407192,04/12/2020,KA,50,2
407193,04/12/2020,KA,17,2
407194,04/12/2020,KA,13,2
407195,04/12/2020,KA,11,2
407196,04/12/2020,KA,10,2
407197,04/12/2020,KA,8,3
407198,04/12/2020,KA,1,3
407199,04/12/2020,KA,1,3
407200,04/12/2020,KA,1,3
407201,04/12/2020,KA,2,3
407202,04/12/2020,GA,94,1
407203,04/12/2020,GA,124,2
407204,04/12/2020,CH,111,1
407205,04/12/2020,CH,161,2
407206,04/12/2020,CH,1,3
407207,04/12/2020,CH,1,3
407208,04/12/2020,CH,1,3
407209,04/12/2020,CT,110,1
407210,04/12/2020,CT,113,1
407211,04/12/2020,CT,82,1
407212,04/12/2020,CT,38,1
407213,04/12/2020,CT,41,1
407214,04/12/2020,CT,196,1
407215,04/12/2020,CT,65,1
407216,04/12/2020,CT,93,1
407217,04/12/2020,CT,70,1
407218,04/12/2020,CT,17,1
407219,04/12/2020,CT,120,1
407220,04/12/2020,CT,107,1
407221,04/12/2020,CT,131,1
407222,04/12/2020,CT,105,1
407223,04/12/2020,CT,12,1
407224,04/12/2020,CT,13,1
407225,04/12/2020,CT,54,1
407226,04/12/2020,CT,37,1
407227,04/12/2020,CT,41,1
407228,04/12/2020,CT,19,1
407229,04/12/2020,CT,28,1
407230,04/12/2020,CT,15,1
407231,04/12/2020,CT,29,1
407232,04/12/2020,CT,15,1
407233,04/12/2020,CT,2,1
407234,04/12/2020,CT,18,1
407235,04/12/2020,CT,1,1
407236,04/12/2020,CT,3,1
407237,04/12/2020,CT,4,1
407238,04/12/2020,CT,97,2
407239,04/12/2020,CT,184,2
407240,04/12/2020,CT,106,2
407241,04/12/2020,CT,18,2
407242,04/12/2020,CT,41,2
407243,04/12/2020,CT,176,2
407244,04/12/2020,CT,12,2
407245,04/12/2020,CT,38,2
407246,04/12/2020,CT,48,2
407247,04/12/2020,CT,30,2
407248,04/12/2020,CT,85,2
407249,04/12/2020,CT,38,2
407250,04/12/2020,CT,178,2
407251,04/12/2020,CT,77,2
407252,04/12/2020,CT,11,2
407253,04/12/2020,CT,61,2
407254,04/12/2020,CT,100,2
407255,04/12/2020,CT,34,2
407256,04/12/2020,CT,12,2
407257,04/12/2020,CT,27,2
407258,04/12/2020,CT,15,2
407259,04/12/2020,CT,4,2
407260,04/12/2020,CT,23,2
407261,04/12/2020,CT,4,2
407262,04/12/2020,CT,1,2
407263,04/12/2020,CT,1,2
407264,04/12/2020,CT,92,2
407265,04/12/2020,CT,1,3
407266,04/12/2020,CT,2,3
407267,04/12/2020,CT,1,3
407268,04/12/2020,CT,2,3
407269,04/12/2020,CT,1,3
407270,04/12/2020,CT,1,3
407271,04/12/2020,CT,2,3
407272,04/12/2020,CT,1,3
407273,04/12/2020,CT,1,3
407274,04/12/2020,CT,1,3
407275,04/12/2020,CT,1,3
407276,04/12/2020,CT,1,3
407277,04/12/2020,HP,70,1
407278,04/12/2020,HP,41,1
407279,04/12/2020,HP,27,1
407280,04/12/2020,HP,147,1
407281,04/12/2020,HP,38,1
407282,04/12/2020,HP,55,1
407283,04/12/2020,HP,8,1
407284,04/12/2020,HP,110,1
407285,04/12/2020,HP,235,1
407286,04/12/2020,HP,13,1
407287,04/12/2020,HP,37,1
407288,04/12/2020,HP,22,1
407289,04/12/2020,HP,33,2
407290,04/12/2020,HP,38,2
407291,04/12/2020,HP,39,2
407292,04/12/2020,HP,7,2
407293,04/12/2020,HP,108,2
407294,04/12/2020,HP,40,2
407295,04/12/2020,HP,186,2
407296,04/12/2020,HP,16,2
407297,04/12/2020,HP,83,2
407298,04/12/2020,HP,28,2
407299,04/12/2020,HP,2,3
407300,04/12/2020,HP,2,3
407301,04/12/2020,HP,1,3
407302,04/12/2020,HP,8,3
407303,04/12/2020,AR,1,1
407304,04/12/2020,AR,1,1
407305,04/12/2020,AR,1,1
407306,04/12/2020,AR,1,1
407307,04/12/2020,AR,2,1
407308,04/12/2020,AR,3,1
407309,04/12/2020,AR,1,1
407310,04/12/2020,AR,9,1
407311,04/12/2020,AR,6,2
407312,04/12/2020,AR,2,2
407313,04/12/2020,AR,2,2
407314,04/12/2020,AR,1,2
407315,04/12/2020,AR,3,2
407316,04/12/2020,AR,3,2
407317,04/12/2020,AR,5,2
407318,04/12/2020,AR,9,2
407319,04/12/2020,AR,3,2
407320,04/12/2020,AR,2,2
407321,04/12/2020,AR,1,3
407322,04/12/2020,PB,100,1
407323,04/12/2020,PB,126,1
407324,04/12/2020,PB,60,1
407325,04/12/2020,PB,133,1
407326,04/12/2020,PB,58,1
407327,04/12/2020,PB,25,1
407328,04/12/2020,PB,50,1
407329,04/12/2020,PB,30,1
407330,04/12/2020,PB,7,1
407331,04/12/2020,PB,26,1
407332,04/12/2020,PB,3,1
407333,04/12/2020,PB,8,1
407334,04/12/2020,PB,12,1
407335,04/12/2020,PB,10,1
407336,04/12/2020,PB,11,1
407337,04/12/2020,PB,12,1
407338,04/12/2020,PB,15,1
407339,04/12/2020,PB,4,1
407340,04/12/2020,PB,5,1
407341,04/12/2020,PB,2,1
407342,04/12/2020,PB,12,1
407343,04/12/2020,PB,15,1
407344,04/12/2020,PB,99,2
407345,04/12/2020,PB,125,2
407346,04/12/2020,PB,90,2
407347,04/12/2020,PB,56,2
407348,04/12/2020,PB,83,2
407349,04/12/2020,PB,24,2
407350,04/12/2020,PB,11,2
407351,04/12/2020,PB,31,2
407352,04/12/2020,PB,9,2
407353,04/12/2020,PB,17,2
407354,04/12/2020,PB,8,2
407355,04/12/2020,PB,19,2
407356,04/12/2020,PB,9,2
407357,04/12/2020,PB,15,2
407358,04/12/2020,PB,18,2
407359,04/12/2020,PB,4,2
407360,04/12/2020,PB,1,2
407361,04/12/2020,PB,17,2
407362,04/12/2020,PB,7,2
407363,04/12/2020,PB,4,3
407364,04/12/2020,PB,2,3
407365,04/12/2020,PB,2,3
407366,04/12/2020,PB,3,3
407367,04/12/2020,PB,1,3
407368,04/12/2020,PB,1,3
407369,04/12/2020,PB,1,3
407370,04/12/2020,PB,2,3
407371,04/12/2020,PB,1,3
407372,04/12/2020,PB,1,3
407373,04/12/2020,PB,1,3
407374,04/12/2020,PB,1,3
407375,04/12/2020,ML,34,1
407376,04/12/2020,ML,12,1
407377,04/12/2020,ML,4,1
407378,04/12/2020,ML,4,1
407379,04/12/2020,ML,4,1
407380,04/12/2020,ML,2,1
407381,04/12/2020,ML,2,1
407382,04/12/2020,ML,46,2
407383,04/12/2020,ML,16,2
407384,04/12/2020,ML,5,2
407385,04/12/2020,ML,4,2
407386,04/12/2020,ML,3,2
407387,04/12/2020,ML,2,2
407388,04/12/2020,ML,1,2
407389,04/12/2020,ML,1,2
407390,04/12/2020,ML,1,3
407391,04/12/2020,ML,1,3
407392,04/12/2020,ML,-1,1
407393,04/12/2020,ML,1,1
407394,04/12/2020,LA,33,1
407395,04/12/2020,LA,8,1
407396,04/12/2020,LA,17,2
407397,04/12/2020,LA,20,2
407398,04/12/2020,LA,1,3
407399,04/12/2020,SK,47,1
407400,04/12/2020,SK,7,2
407401,04/12/2020,AN,5,1
407402,04/12/2020,AN,8,1
407403,04/12/2020,AN,14,2
407404,05/12/2020,OR,35,1
407405,05/12/2020,OR,9,1
407406,05/12/2020,OR,22,1
407407,05/12/2020,OR,10,1
407408,05/12/2020,OR,32,1
407409,05/12/2020,OR,1,1
407410,05/12/2020,OR,34,1
407411,05/12/2020,OR,2,1
407412,05/12/2020,OR,1,1
407413,05/12/2020,OR,4,1
407414,05/12/2020,OR,15,1
407415,05/12/2020,OR,7,1
407416,05/12/2020,OR,11,1
407417,05/12/2020,OR,17,1
407418,05/12/2020,OR,16,1
407419,05/12/2020,OR,10,1
407420,05/12/2020,OR,44,1
407421,05/12/2020,OR,3,1
407422,05/12/2020,OR,1,1
407423,05/12/2020,OR,25,1
407424,05/12/2020,OR,5,1
407425,05/12/2020,OR,2,1
407426,05/12/2020,OR,11,1
407427,05/12/2020,OR,14,1
407428,05/12/2020,OR,4,1
407429,05/12/2020,OR,11,1
407430,05/12/2020,OR,53,1
407431,05/12/2020,OR,10,1
407432,05/12/2020,OR,1,3
407433,05/12/2020,OR,1,3
407434,05/12/2020,OR,1,3
407435,05/12/2020,OR,1,3
407436,05/12/2020,OR,1,3
407437,05/12/2020,TG,9,1
407438,05/12/2020,TG,26,1
407439,05/12/2020,TG,102,1
407440,05/12/2020,TG,18,1
407441,05/12/2020,TG,12,1
407442,05/12/2020,TG,9,1
407443,05/12/2020,TG,5,1
407444,05/12/2020,TG,12,1
407445,05/12/2020,TG,36,1
407446,05/12/2020,TG,17,1
407447,05/12/2020,TG,7,1
407448,05/12/2020,TG,13,1
407449,05/12/2020,TG,15,1
407450,05/12/2020,TG,19,1
407451,05/12/2020,TG,8,1
407452,05/12/2020,TG,47,1
407453,05/12/2020,TG,17,1
407454,05/12/2020,TG,16,1
407455,05/12/2020,TG,24,1
407456,05/12/2020,TG,0,1
407457,05/12/2020,TG,11,1
407458,05/12/2020,TG,11,1
407459,05/12/2020,TG,46,1
407460,05/12/2020,TG,12,1
407461,05/12/2020,TG,12,1
407462,05/12/2020,TG,15,1
407463,05/12/2020,TG,10,1
407464,05/12/2020,TG,11,1
407465,05/12/2020,TG,9,1
407466,05/12/2020,TG,19,1
407467,05/12/2020,TG,10,1
407468,05/12/2020,TG,921,2
407469,05/12/2020,TG,3,3
407470,05/12/2020,TR,1,1
407471,05/12/2020,TR,3,1
407472,05/12/2020,TR,1,1
407473,05/12/2020,TR,1,1
407474,05/12/2020,TR,4,1
407475,05/12/2020,TR,4,1
407476,05/12/2020,TR,7,1
407477,05/12/2020,TR,3,1
407478,05/12/2020,TR,10,2
407479,05/12/2020,TR,2,2
407480,05/12/2020,TR,4,2
407481,05/12/2020,TR,3,2
407482,05/12/2020,TR,23,2
407483,05/12/2020,TR,6,2
407484,05/12/2020,TR,14,2
407485,05/12/2020,MZ,10,1
407486,05/12/2020,MZ,2,1
407487,05/12/2020,MZ,10,1
407488,05/12/2020,MZ,2,1
407489,05/12/2020,MZ,1,1
407490,05/12/2020,MZ,8,2
407491,05/12/2020,DN,1,1
407492,05/12/2020,DN,1,2
407493,05/12/2020,TG,9,1
407494,05/12/2020,TG,9,1
407495,05/12/2020,OR,63,2
407496,05/12/2020,OR,12,2
407497,05/12/2020,OR,20,2
407498,05/12/2020,OR,11,2
407499,05/12/2020,OR,20,2
407500,05/12/2020,OR,3,2
407501,05/12/2020,OR,67,2
407502,05/12/2020,OR,2,2
407503,05/12/2020,OR,6,2
407504,05/12/2020,OR,3,2
407505,05/12/2020,OR,5,2
407506,05/12/2020,OR,12,2
407507,05/12/2020,OR,17,2
407508,05/12/2020,OR,14,2
407509,05/12/2020,OR,35,2
407510,05/12/2020,OR,9,2
407511,05/12/2020,OR,26,2
407512,05/12/2020,OR,24,2
407513,05/12/2020,OR,67,2
407514,05/12/2020,OR,3,2
407515,05/12/2020,OR,3,2
407516,05/12/2020,OR,37,2
407517,05/12/2020,OR,3,2
407518,05/12/2020,OR,4,2
407519,05/12/2020,OR,20,2
407520,05/12/2020,OR,15,2
407521,05/12/2020,OR,4,2
407522,05/12/2020,OR,14,2
407523,05/12/2020,OR,2,2
407524,05/12/2020,OR,67,2
407525,05/12/2020,OR,17,2
407526,05/12/2020,JK,92,1
407527,05/12/2020,JK,12,1
407528,05/12/2020,JK,40,1
407529,05/12/2020,JK,22,1
407530,05/12/2020,JK,18,1
407531,05/12/2020,JK,12,1
407532,05/12/2020,JK,13,1
407533,05/12/2020,JK,11,1
407534,05/12/2020,JK,4,1
407535,05/12/2020,JK,10,1
407536,05/12/2020,JK,147,1
407537,05/12/2020,JK,6,1
407538,05/12/2020,JK,34,1
407539,05/12/2020,JK,16,1
407540,05/12/2020,JK,10,1
407541,05/12/2020,JK,2,1
407542,05/12/2020,JK,10,1
407543,05/12/2020,JK,18,1
407544,05/12/2020,JK,12,1
407545,05/12/2020,JK,12,1
407546,05/12/2020,JK,84,2
407547,05/12/2020,JK,32,2
407548,05/12/2020,JK,25,2
407549,05/12/2020,JK,20,2
407550,05/12/2020,JK,16,2
407551,05/12/2020,JK,4,2
407552,05/12/2020,JK,11,2
407553,05/12/2020,JK,18,2
407554,05/12/2020,JK,2,2
407555,05/12/2020,JK,14,2
407556,05/12/2020,JK,141,2
407557,05/12/2020,JK,10,2
407558,05/12/2020,JK,31,2
407559,05/12/2020,JK,14,2
407560,05/12/2020,JK,7,2
407561,05/12/2020,JK,4,2
407562,05/12/2020,JK,22,2
407563,05/12/2020,JK,14,2
407564,05/12/2020,JK,1,3
407565,05/12/2020,JK,1,3
407566,05/12/2020,JK,1,3
407567,05/12/2020,JK,3,3
407568,05/12/2020,JK,2,3
407569,05/12/2020,JK,3,3
407570,05/12/2020,JK,1,3
407571,05/12/2020,GJ,9,3
407572,05/12/2020,GJ,1,3
407573,05/12/2020,GJ,3,3
407574,05/12/2020,GJ,2,3
407575,05/12/2020,GJ,344,2
407576,05/12/2020,GJ,50,2
407577,05/12/2020,GJ,5,2
407578,05/12/2020,GJ,47,2
407579,05/12/2020,GJ,14,2
407580,05/12/2020,GJ,20,2
407581,05/12/2020,GJ,2,2
407582,05/12/2020,GJ,3,2
407583,05/12/2020,GJ,65,2
407584,05/12/2020,GJ,8,2
407585,05/12/2020,GJ,31,2
407586,05/12/2020,GJ,17,2
407587,05/12/2020,GJ,35,2
407588,05/12/2020,GJ,17,2
407589,05/12/2020,GJ,35,2
407590,05/12/2020,GJ,53,2
407591,05/12/2020,GJ,21,2
407592,05/12/2020,GJ,17,2
407593,05/12/2020,GJ,7,2
407594,05/12/2020,GJ,39,2
407595,05/12/2020,GJ,44,2
407596,05/12/2020,GJ,3,2
407597,05/12/2020,GJ,118,2
407598,05/12/2020,GJ,14,2
407599,05/12/2020,GJ,269,2
407600,05/12/2020,GJ,21,2
407601,05/12/2020,GJ,13,2
407602,05/12/2020,GJ,221,2
407603,05/12/2020,GJ,2,2
407604,05/12/2020,GJ,332,1
407605,05/12/2020,GJ,22,1
407606,05/12/2020,GJ,21,1
407607,05/12/2020,GJ,7,1
407608,05/12/2020,GJ,37,1
407609,05/12/2020,GJ,23,1
407610,05/12/2020,GJ,17,1
407611,05/12/2020,GJ,2,1
407612,05/12/2020,GJ,1,1
407613,05/12/2020,GJ,24,1
407614,05/12/2020,GJ,3,1
407615,05/12/2020,GJ,9,1
407616,05/12/2020,GJ,58,1
407617,05/12/2020,GJ,13,1
407618,05/12/2020,GJ,44,1
407619,05/12/2020,GJ,26,1
407620,05/12/2020,GJ,31,1
407621,05/12/2020,GJ,25,1
407622,05/12/2020,GJ,13,1
407623,05/12/2020,GJ,73,1
407624,05/12/2020,GJ,22,1
407625,05/12/2020,GJ,8,1
407626,05/12/2020,GJ,2,1
407627,05/12/2020,GJ,28,1
407628,05/12/2020,GJ,37,1
407629,05/12/2020,GJ,2,1
407630,05/12/2020,GJ,145,1
407631,05/12/2020,GJ,43,1
407632,05/12/2020,GJ,241,1
407633,05/12/2020,GJ,24,1
407634,05/12/2020,GJ,3,1
407635,05/12/2020,GJ,178,1
407636,05/12/2020,MP,546,1
407637,05/12/2020,MP,324,1
407638,05/12/2020,MP,23,1
407639,05/12/2020,MP,53,1
407640,05/12/2020,MP,7,1
407641,05/12/2020,MP,15,1
407642,05/12/2020,MP,31,1
407643,05/12/2020,MP,28,1
407644,05/12/2020,MP,12,1
407645,05/12/2020,MP,9,1
407646,05/12/2020,MP,8,1
407647,05/12/2020,MP,18,1
407648,05/12/2020,MP,2,1
407649,05/12/2020,MP,1,1
407650,05/12/2020,MP,7,1
407651,05/12/2020,MP,22,1
407652,05/12/2020,MP,11,1
407653,05/12/2020,MP,9,1
407654,05/12/2020,MP,13,1
407655,05/12/2020,MP,5,1
407656,05/12/2020,MP,5,1
407657,05/12/2020,MP,1,1
407658,05/12/2020,MP,9,1
407659,05/12/2020,MP,13,1
407660,05/12/2020,MP,20,1
407661,05/12/2020,MP,15,1
407662,05/12/2020,MP,16,1
407663,05/12/2020,MP,6,1
407664,05/12/2020,MP,6,1
407665,05/12/2020,MP,8,1
407666,05/12/2020,MP,2,1
407667,05/12/2020,MP,5,1
407668,05/12/2020,MP,5,1
407669,05/12/2020,MP,1,1
407670,05/12/2020,MP,6,1
407671,05/12/2020,MP,15,1
407672,05/12/2020,MP,2,1
407673,05/12/2020,MP,381,2
407674,05/12/2020,MP,320,2
407675,05/12/2020,MP,67,2
407676,05/12/2020,MP,61,2
407677,05/12/2020,MP,31,2
407678,05/12/2020,MP,41,2
407679,05/12/2020,MP,20,2
407680,05/12/2020,MP,56,2
407681,05/12/2020,MP,20,2
407682,05/12/2020,MP,34,2
407683,05/12/2020,MP,3,2
407684,05/12/2020,MP,12,2
407685,05/12/2020,MP,9,2
407686,05/12/2020,MP,6,2
407687,05/12/2020,MP,13,2
407688,05/12/2020,MP,16,2
407689,05/12/2020,MP,12,2
407690,05/12/2020,MP,7,2
407691,05/12/2020,MP,18,2
407692,05/12/2020,MP,10,2
407693,05/12/2020,MP,15,2
407694,05/12/2020,MP,17,2
407695,05/12/2020,MP,19,2
407696,05/12/2020,MP,8,2
407697,05/12/2020,MP,40,2
407698,05/12/2020,MP,13,2
407699,05/12/2020,MP,31,2
407700,05/12/2020,MP,13,2
407701,05/12/2020,MP,6,2
407702,05/12/2020,MP,10,2
407703,05/12/2020,MP,7,2
407704,05/12/2020,MP,4,2
407705,05/12/2020,MP,14,2
407706,05/12/2020,MP,15,2
407707,05/12/2020,MP,15,2
407708,05/12/2020,MP,7,2
407709,05/12/2020,MP,6,2
407710,05/12/2020,MP,3,3
407711,05/12/2020,MP,2,3
407712,05/12/2020,MP,2,3
